date,location,param,value,units,bdl,ortho_dose,pipe_material,detection_limit
2020-07-14,LP1A,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2020-07-14,LP15,Lead,2e-4,mg/L,FALSE,0-0.5,Cu/Pb-Sn,2e-4
2020-07-14,LP11,Iron,0.005,mg/L,TRUE,0-0.5,Pb-Cu,0.005
2020-07-14,LP2A,Lead Dissolved,2e-4,mg/L,TRUE,1.0,NA,2e-4
2020-07-14,LP24,Lead Dissolved,2e-4,mg/L,TRUE,1.0,Cu,2e-4
2020-07-14,LP32,Lead Dissolved,0.0092,mg/L,FALSE,2.0-0.75,Pb #1,2e-4
2020-07-14,LP11,Lead,0.0019,mg/L,FALSE,0-0.5,Pb-Cu,2e-4
2020-07-14,LP15,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,Cu/Pb-Sn,2e-4
2020-07-14,LP21,Iron,0.005,mg/L,TRUE,1.0,Pb-Cu,0.005
2020-07-14,LP21,Lead,0.0012,mg/L,FALSE,1.0,Pb-Cu,2e-4
2020-07-14,LP25,Iron,0.005,mg/L,TRUE,1.0,Cu/Pb-Sn,0.005
2020-07-14,LP25,Lead,2e-4,mg/L,TRUE,1.0,Cu/Pb-Sn,2e-4
2020-07-14,LP33,Iron,0.005,mg/L,TRUE,2.0-0.75,Pb #2,0.005
2020-07-14,LP2,Iron,0.005,mg/L,TRUE,1.0,NA,0.005
2020-07-14,LP2,Lead,2e-4,mg/L,TRUE,1.0,NA,2e-4
2020-07-14,LP21,Lead Dissolved,0.001,mg/L,FALSE,1.0,Pb-Cu,2e-4
2020-07-14,LP25,Lead Dissolved,2e-4,mg/L,TRUE,1.0,Cu/Pb-Sn,2e-4
2020-07-14,LP11,Lead Dissolved,0.0013,mg/L,FALSE,0-0.5,Pb-Cu,2e-4
2020-07-14,LP22,Iron,0.005,mg/L,TRUE,1.0,Pb #1,0.005
2020-07-14,LP12,Iron,0.005,mg/L,TRUE,0-0.5,Pb #1,0.005
2020-07-14,LP22,Lead,0.0134,mg/L,FALSE,1.0,Pb #1,2e-4
2020-07-14,LP3,Lead,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2020-07-14,LP12,Lead,0.0246,mg/L,FALSE,0-0.5,Pb #1,2e-4
2020-07-14,LP22,Lead Dissolved,0.0124,mg/L,FALSE,1.0,Pb #1,2e-4
2020-07-14,LP3,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2020-07-14,LP23,Iron,0.005,mg/L,TRUE,1.0,Pb #2,0.005
2020-07-14,LP23,Lead,0.0144,mg/L,FALSE,1.0,Pb #2,2e-4
2020-07-14,LP3A,Iron,0.073,mg/L,FALSE,2.0-0.75,NA,0.005
2020-07-14,LP3A,Lead,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2020-07-14,LP13,Lead,0.028,mg/L,FALSE,0-0.5,Pb #2,2e-4
2020-07-14,LP34,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,Cu,2e-4
2020-07-14,LP35,Iron,0.005,mg/L,TRUE,2.0-0.75,Cu/Pb-Sn,0.005
2020-07-14,LP35,Lead,2e-4,mg/L,TRUE,2.0-0.75,Cu/Pb-Sn,2e-4
2020-07-14,LP35,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,Cu/Pb-Sn,2e-4
2020-07-14,PSW,Iron,0.005,mg/L,TRUE,NA,NA,0.005
2020-07-14,PSW,Lead,2e-4,mg/L,TRUE,NA,NA,2e-4
2020-07-14,PSW,Lead Dissolved,2e-4,mg/L,TRUE,NA,NA,2e-4
2020-07-14,LP33,Lead,0.0082,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2020-07-14,LP33,Lead Dissolved,0.0073,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2020-07-14,LP34,Iron,0.009,mg/L,FALSE,2.0-0.75,Cu,0.005
2020-07-14,LP34,Lead,2e-4,mg/L,TRUE,2.0-0.75,Cu,2e-4
2020-07-14,LP12,Lead Dissolved,0.0223,mg/L,FALSE,0-0.5,Pb #1,2e-4
2020-07-14,LP3,Iron,0.005,mg/L,TRUE,2.0-0.75,NA,0.005
2020-07-14,LP13,Iron,0.005,mg/L,TRUE,0-0.5,Pb #2,0.005
2020-07-21,LP1,Iron,0.005,mg/L,TRUE,0-0.5,NA,0.005
2020-07-21,LP1,Lead,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2020-07-21,LP1,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2020-07-21,LP1A,Iron,0.229,mg/L,FALSE,0-0.5,NA,0.005
2020-07-21,LP11,Lead Dissolved,0.0012,mg/L,FALSE,0-0.5,Pb-Cu,2e-4
2020-07-21,LP31,Iron,0.005,mg/L,TRUE,2.0-0.75,Pb-Cu,0.005
2020-07-21,LP33,Iron,0.005,mg/L,TRUE,2.0-0.75,Pb #2,0.005
2020-07-21,LP12,Iron,0.024,mg/L,FALSE,0-0.5,Pb #1,0.005
2020-07-21,LP15,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,Cu/Pb-Sn,2e-4
2020-07-21,LP2A,Lead,2e-4,mg/L,TRUE,1.0,NA,2e-4
2020-07-21,LP21,Lead Dissolved,0.0012,mg/L,FALSE,1.0,Pb-Cu,2e-4
2020-07-21,LP31,Lead,0.0023,mg/L,FALSE,2.0-0.75,Pb-Cu,2e-4
2020-07-21,LP33,Lead,0.0094,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2020-07-21,LP35,Lead,2e-4,mg/L,TRUE,2.0-0.75,Cu/Pb-Sn,2e-4
2020-07-21,LP13,Lead Dissolved,0.0294,mg/L,FALSE,0-0.5,Pb #2,2e-4
2020-07-21,LP14,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,Cu,2e-4
2020-07-21,LP22,Iron,0.005,mg/L,TRUE,1.0,Pb #1,0.005
2020-07-21,LP23,Lead Dissolved,0.0171,mg/L,FALSE,1.0,Pb #2,2e-4
2020-07-21,LP15,Iron,0.005,mg/L,TRUE,0-0.5,Cu/Pb-Sn,0.005
2020-07-21,LP2,Iron,0.005,mg/L,TRUE,1.0,NA,0.005
2020-07-21,LP2,Lead,2e-4,mg/L,TRUE,1.0,NA,2e-4
2020-07-21,LP22,Lead,0.017,mg/L,FALSE,1.0,Pb #1,2e-4
2020-07-21,LP24,Iron,0.005,mg/L,TRUE,1.0,Cu,0.005
2020-07-21,LP3,Iron,0.005,mg/L,TRUE,2.0-0.75,NA,0.005
2020-07-21,LP35,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,Cu/Pb-Sn,2e-4
2020-07-21,LP2A,Lead Dissolved,2e-4,mg/L,TRUE,1.0,NA,2e-4
2020-07-21,LP24,Lead,2e-4,mg/L,TRUE,1.0,Cu,2e-4
2020-07-21,LP3,Lead,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2020-07-21,LP31,Lead Dissolved,0.0023,mg/L,FALSE,2.0-0.75,Pb-Cu,2e-4
2020-07-21,LP33,Lead Dissolved,0.0089,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2020-07-21,LP14,Iron,0.024,mg/L,FALSE,0-0.5,Cu,0.005
2020-07-21,LP14,Lead,2e-4,mg/L,TRUE,0-0.5,Cu,2e-4
2020-07-21,LP21,Iron,0.005,mg/L,TRUE,1.0,Pb-Cu,0.005
2020-07-21,LP21,Lead,0.0014,mg/L,FALSE,1.0,Pb-Cu,2e-4
2020-07-21,LP32,Iron,0.005,mg/L,TRUE,2.0-0.75,Pb #1,0.005
2020-07-21,LP32,Lead,0.0118,mg/L,FALSE,2.0-0.75,Pb #1,2e-4
2020-07-21,LP34,Iron,0.005,mg/L,TRUE,2.0-0.75,Cu,0.005
2020-07-21,LP34,Lead,2e-4,mg/L,TRUE,2.0-0.75,Cu,2e-4
2020-07-21,PSW,Iron,0.005,mg/L,TRUE,NA,NA,0.005
2020-07-21,PSW,Lead,2e-4,mg/L,TRUE,NA,NA,2e-4
2020-07-21,LP15,Lead,2e-4,mg/L,FALSE,0-0.5,Cu/Pb-Sn,2e-4
2020-07-21,LP22,Lead Dissolved,0.0166,mg/L,FALSE,1.0,Pb #1,2e-4
2020-07-21,LP24,Lead Dissolved,2e-4,mg/L,TRUE,1.0,Cu,2e-4
2020-07-21,LP3,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2020-07-21,LP13,Iron,0.015,mg/L,FALSE,0-0.5,Pb #2,0.005
2020-07-21,LP2,Lead Dissolved,2e-4,mg/L,TRUE,1.0,NA,2e-4
2020-07-21,LP25,Iron,0.005,mg/L,TRUE,1.0,Cu/Pb-Sn,0.005
2020-07-21,LP3A,Iron,0.119,mg/L,FALSE,2.0-0.75,NA,0.005
2020-07-21,LP3A,Lead,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2020-07-21,LP32,Lead Dissolved,0.0112,mg/L,FALSE,2.0-0.75,Pb #1,2e-4
2020-07-21,LP34,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,Cu,2e-4
2020-07-21,PSW,Lead Dissolved,2e-4,mg/L,TRUE,NA,NA,2e-4
2020-07-21,LP13,Lead,0.0341,mg/L,FALSE,0-0.5,Pb #2,2e-4
2020-07-21,LP2A,Iron,0.141,mg/L,FALSE,1.0,NA,0.005
2020-07-21,LP35,Iron,0.005,mg/L,TRUE,2.0-0.75,Cu/Pb-Sn,0.005
2020-07-21,LP23,Iron,0.005,mg/L,TRUE,1.0,Pb #2,0.005
2020-07-21,LP23,Lead,0.0189,mg/L,FALSE,1.0,Pb #2,2e-4
2020-07-21,LP1A,Lead,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2020-07-21,LP3A,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2020-07-21,LP1A,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2020-07-21,LP11,Iron,0.011,mg/L,FALSE,0-0.5,Pb-Cu,0.005
2020-07-21,LP11,Lead,0.0017,mg/L,FALSE,0-0.5,Pb-Cu,2e-4
2020-07-21,LP12,Lead Dissolved,0.0244,mg/L,FALSE,0-0.5,Pb #1,2e-4
2020-07-21,LP12,Lead,0.0317,mg/L,FALSE,0-0.5,Pb #1,2e-4
2020-07-21,LP25,Lead,3e-4,mg/L,FALSE,1.0,Cu/Pb-Sn,2e-4
2020-07-21,LP25,Lead Dissolved,2e-4,mg/L,FALSE,1.0,Cu/Pb-Sn,2e-4
2020-07-28,LP2,Lead Dissolved,2e-4,mg/L,TRUE,1.0,NA,2e-4
2020-07-28,LP3A,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2020-07-28,LP1A,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2020-07-28,LP2A,Iron,0.23,mg/L,FALSE,1.0,NA,0.005
2020-07-28,LP2A,Lead,2e-4,mg/L,TRUE,1.0,NA,2e-4
2020-07-28,LP31,Iron,0.014,mg/L,FALSE,2.0-0.75,Pb-Cu,0.005
2020-07-28,LP31,Lead,0.004,mg/L,FALSE,2.0-0.75,Pb-Cu,2e-4
2020-07-28,LP35,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,Cu/Pb-Sn,2e-4
2020-07-28,LP11,Iron,0.008,mg/L,FALSE,0-0.5,Pb-Cu,0.005
2020-07-28,LP11,Lead,0.0038,mg/L,FALSE,0-0.5,Pb-Cu,2e-4
2020-07-28,PSW,Iron,0.005,mg/L,TRUE,NA,NA,0.005
2020-07-28,LP2A,Lead Dissolved,2e-4,mg/L,TRUE,1.0,NA,2e-4
2020-07-28,LP25,Lead,2e-4,mg/L,TRUE,1.0,Cu/Pb-Sn,2e-4
2020-07-28,LP31,Lead Dissolved,0.0026,mg/L,FALSE,2.0-0.75,Pb-Cu,2e-4
2020-07-28,PSW,Lead,2e-4,mg/L,TRUE,NA,NA,2e-4
2020-07-28,LP11,Lead Dissolved,0.0025,mg/L,FALSE,0-0.5,Pb-Cu,2e-4
2020-07-28,LP21,Iron,0.007,mg/L,FALSE,1.0,Pb-Cu,0.005
2020-07-28,LP32,Iron,0.011,mg/L,FALSE,2.0-0.75,Pb #1,0.005
2020-07-28,LP13,Lead Dissolved,0.0357,mg/L,FALSE,0-0.5,Pb #2,2e-4
2020-07-28,LP21,Lead,0.0028,mg/L,FALSE,1.0,Pb-Cu,2e-4
2020-07-28,LP32,Lead,0.0145,mg/L,FALSE,2.0-0.75,Pb #1,2e-4
2020-07-28,LP14,Iron,0.005,mg/L,TRUE,0-0.5,Cu,0.005
2020-07-28,LP14,Lead,2e-4,mg/L,TRUE,0-0.5,Cu,2e-4
2020-07-28,LP21,Lead Dissolved,0.0018,mg/L,FALSE,1.0,Pb-Cu,2e-4
2020-07-28,LP32,Lead Dissolved,0.0106,mg/L,FALSE,2.0-0.75,Pb #1,2e-4
2020-07-28,PSW,Lead Dissolved,2e-4,mg/L,TRUE,NA,NA,2e-4
2020-07-28,LP22,Iron,0.005,mg/L,TRUE,1.0,Pb #1,0.005
2020-07-28,LP22,Lead,0.0192,mg/L,FALSE,1.0,Pb #1,2e-4
2020-07-28,LP33,Iron,0.005,mg/L,TRUE,2.0-0.75,Pb #2,0.005
2020-07-28,LP33,Lead,0.0107,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2020-07-28,LP13,Iron,0.008,mg/L,FALSE,0-0.5,Pb #2,0.005
2020-07-28,LP13,Lead,0.0412,mg/L,FALSE,0-0.5,Pb #2,2e-4
2020-07-28,LP14,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,Cu,2e-4
2020-07-28,LP25,Lead Dissolved,2e-4,mg/L,TRUE,1.0,Cu/Pb-Sn,2e-4
2020-07-28,LP15,Iron,0.019,mg/L,FALSE,0-0.5,Cu/Pb-Sn,0.005
2020-07-28,LP15,Lead,4e-4,mg/L,FALSE,0-0.5,Cu/Pb-Sn,2e-4
2020-07-28,LP22,Lead Dissolved,0.0178,mg/L,FALSE,1.0,Pb #1,2e-4
2020-07-28,LP3,Iron,0.005,mg/L,TRUE,2.0-0.75,NA,0.005
2020-07-28,LP3,Lead,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2020-07-28,LP33,Lead Dissolved,0.0097,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2020-07-28,LP1,Iron,0.005,mg/L,TRUE,0-0.5,NA,0.005
2020-07-28,LP23,Iron,0.01,mg/L,FALSE,1.0,Pb #2,0.005
2020-07-28,LP34,Iron,0.005,mg/L,TRUE,2.0-0.75,Cu,0.005
2020-07-28,LP1,Lead,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2020-07-28,LP15,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,Cu/Pb-Sn,2e-4
2020-07-28,LP23,Lead,0.0196,mg/L,FALSE,1.0,Pb #2,2e-4
2020-07-28,LP3,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2020-07-28,LP34,Lead,2e-4,mg/L,TRUE,2.0-0.75,Cu,2e-4
2020-07-28,LP1,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2020-07-28,LP2,Iron,0.005,mg/L,TRUE,1.0,NA,0.005
2020-07-28,LP3A,Iron,0.047,mg/L,FALSE,2.0-0.75,NA,0.005
2020-07-28,LP1A,Iron,0.355,mg/L,FALSE,0-0.5,NA,0.005
2020-07-28,LP2,Lead,2e-4,mg/L,TRUE,1.0,NA,2e-4
2020-07-28,LP23,Lead Dissolved,0.0166,mg/L,FALSE,1.0,Pb #2,2e-4
2020-07-28,LP3A,Lead,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2020-07-28,LP34,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,Cu,2e-4
2020-07-28,LP1A,Lead,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2020-07-28,LP24,Iron,0.005,mg/L,TRUE,1.0,Cu,0.005
2020-07-28,LP24,Lead,2e-4,mg/L,TRUE,1.0,Cu,2e-4
2020-07-28,LP35,Iron,0.005,mg/L,TRUE,2.0-0.75,Cu/Pb-Sn,0.005
2020-07-28,LP35,Lead,3e-4,mg/L,FALSE,2.0-0.75,Cu/Pb-Sn,2e-4
2020-07-28,LP12,Lead,0.0382,mg/L,FALSE,0-0.5,Pb #1,2e-4
2020-07-28,LP12,Lead Dissolved,0.0328,mg/L,FALSE,0-0.5,Pb #1,2e-4
2020-07-28,LP12,Iron,0.007,mg/L,FALSE,0-0.5,Pb #1,0.005
2020-07-28,LP24,Lead Dissolved,2e-4,mg/L,TRUE,1.0,Cu,2e-4
2020-07-28,LP25,Iron,0.005,mg/L,TRUE,1.0,Cu/Pb-Sn,0.005
2020-08-04,LP11,Lead,0.0068,mg/L,FALSE,0-0.5,Pb-Cu,2e-4
2020-08-04,LP15,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,Cu/Pb-Sn,2e-4
2020-08-04,LP23,Iron,0.005,mg/L,TRUE,1.0,Pb #2,0.005
2020-08-04,LP32,Lead,0.0142,mg/L,FALSE,2.0-0.75,Pb #1,2e-4
2020-08-04,LP2,Iron,0.005,mg/L,TRUE,1.0,NA,0.005
2020-08-04,LP23,Lead,0.0246,mg/L,FALSE,1.0,Pb #2,2e-4
2020-08-04,LP32,Lead Dissolved,0.0141,mg/L,FALSE,2.0-0.75,Pb #1,2e-4
2020-08-04,LP11,Lead Dissolved,0.0062,mg/L,FALSE,0-0.5,Pb-Cu,2e-4
2020-08-04,LP2,Lead,2e-4,mg/L,TRUE,1.0,NA,2e-4
2020-08-04,LP23,Lead Dissolved,0.024,mg/L,FALSE,1.0,Pb #2,2e-4
2020-08-04,LP33,Iron,0.005,mg/L,TRUE,2.0-0.75,Pb #2,0.005
2020-08-04,LP2,Lead Dissolved,2e-4,mg/L,TRUE,1.0,NA,2e-4
2020-08-04,LP24,Iron,0.005,mg/L,TRUE,1.0,Cu,0.005
2020-08-04,LP33,Lead,0.0117,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2020-08-04,LP2A,Iron,0.181,mg/L,FALSE,1.0,NA,0.005
2020-08-04,LP24,Lead,2e-4,mg/L,TRUE,1.0,Cu,2e-4
2020-08-04,LP2A,Lead,8e-4,mg/L,FALSE,1.0,NA,2e-4
2020-08-04,LP33,Lead Dissolved,0.0115,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2020-08-04,LP24,Lead Dissolved,2e-4,mg/L,TRUE,1.0,Cu,2e-4
2020-08-04,LP34,Iron,0.005,mg/L,TRUE,2.0-0.75,Cu,0.005
2020-08-04,LP2A,Lead Dissolved,2e-4,mg/L,TRUE,1.0,NA,2e-4
2020-08-04,LP25,Iron,0.005,mg/L,TRUE,1.0,Cu/Pb-Sn,0.005
2020-08-04,LP3,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2020-08-04,LP34,Lead,2e-4,mg/L,TRUE,2.0-0.75,Cu,2e-4
2020-08-04,LP1,Iron,0.005,mg/L,TRUE,0-0.5,NA,0.005
2020-08-04,LP21,Iron,0.005,mg/L,TRUE,1.0,Pb-Cu,0.005
2020-08-04,LP25,Lead,2e-4,mg/L,TRUE,1.0,Cu/Pb-Sn,2e-4
2020-08-04,LP3A,Iron,0.084,mg/L,FALSE,2.0-0.75,NA,0.005
2020-08-04,LP34,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,Cu,2e-4
2020-08-04,LP1,Lead,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2020-08-04,LP13,Lead Dissolved,0.0377,mg/L,FALSE,0-0.5,Pb #2,2e-4
2020-08-04,LP21,Lead,0.0037,mg/L,FALSE,1.0,Pb-Cu,2e-4
2020-08-04,LP25,Lead Dissolved,2e-4,mg/L,TRUE,1.0,Cu/Pb-Sn,2e-4
2020-08-04,LP3A,Lead,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2020-08-04,LP35,Iron,0.005,mg/L,TRUE,2.0-0.75,Cu/Pb-Sn,0.005
2020-08-04,LP14,Iron,0.005,mg/L,TRUE,0-0.5,Cu,0.005
2020-08-04,LP21,Lead Dissolved,0.0035,mg/L,FALSE,1.0,Pb-Cu,2e-4
2020-08-04,LP3A,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2020-08-04,LP35,Lead,2e-4,mg/L,TRUE,2.0-0.75,Cu/Pb-Sn,2e-4
2020-08-04,LP1,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2020-08-04,LP14,Lead,2e-4,mg/L,TRUE,0-0.5,Cu,2e-4
2020-08-04,LP22,Iron,0.017,mg/L,FALSE,1.0,Pb #1,0.005
2020-08-04,LP31,Iron,0.005,mg/L,TRUE,2.0-0.75,Pb-Cu,0.005
2020-08-04,LP1A,Iron,0.303,mg/L,FALSE,0-0.5,NA,0.005
2020-08-04,LP14,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,Cu,2e-4
2020-08-04,LP22,Lead,0.0235,mg/L,FALSE,1.0,Pb #1,2e-4
2020-08-04,LP31,Lead,0.0022,mg/L,FALSE,2.0-0.75,Pb-Cu,2e-4
2020-08-04,LP35,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,Cu/Pb-Sn,2e-4
2020-08-04,LP1A,Lead,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2020-08-04,LP15,Iron,0.005,mg/L,TRUE,0-0.5,Cu/Pb-Sn,0.005
2020-08-04,PSW,Iron,0.005,mg/L,TRUE,NA,NA,0.005
2020-08-04,LP1A,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2020-08-04,LP15,Lead,3e-4,mg/L,FALSE,0-0.5,Cu/Pb-Sn,2e-4
2020-08-04,LP31,Lead Dissolved,0.0022,mg/L,FALSE,2.0-0.75,Pb-Cu,2e-4
2020-08-04,PSW,Lead,2e-4,mg/L,TRUE,NA,NA,2e-4
2020-08-04,LP11,Iron,0.005,mg/L,TRUE,0-0.5,Pb-Cu,0.005
2020-08-04,LP22,Lead Dissolved,0.023,mg/L,FALSE,1.0,Pb #1,2e-4
2020-08-04,LP32,Iron,0.005,mg/L,TRUE,2.0-0.75,Pb #1,0.005
2020-08-04,PSW,Lead Dissolved,2e-4,mg/L,TRUE,NA,NA,2e-4
2020-08-04,LP12,Iron,0.005,mg/L,FALSE,0-0.5,Pb #1,0.005
2020-08-04,LP12,Lead,0.0408,mg/L,FALSE,0-0.5,Pb #1,2e-4
2020-08-04,LP12,Lead Dissolved,0.0381,mg/L,FALSE,0-0.5,Pb #1,2e-4
2020-08-04,LP3,Iron,0.005,mg/L,TRUE,2.0-0.75,NA,0.005
2020-08-04,LP3,Lead,2e-4,mg/L,FALSE,2.0-0.75,NA,2e-4
2020-08-04,LP13,Iron,0.019,mg/L,FALSE,0-0.5,Pb #2,0.005
2020-08-04,LP13,Lead,0.0413,mg/L,FALSE,0-0.5,Pb #2,2e-4
2020-08-11,LP21,Iron,0.005,mg/L,TRUE,1.0,Pb-Cu,0.005
2020-08-11,LP3A,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2020-08-11,LP35,Iron,0.005,mg/L,TRUE,2.0-0.75,Cu/Pb-Sn,0.005
2020-08-11,LP35,Lead,2e-4,mg/L,TRUE,2.0-0.75,Cu/Pb-Sn,2e-4
2020-08-11,LP14,Iron,0.005,mg/L,TRUE,0-0.5,Cu,0.005
2020-08-11,LP21,Lead,0.0021,mg/L,FALSE,1.0,Pb-Cu,2e-4
2020-08-11,LP24,Lead Dissolved,2e-4,mg/L,TRUE,1.0,Cu,2e-4
2020-08-11,LP31,Iron,0.005,mg/L,TRUE,2.0-0.75,Pb-Cu,0.005
2020-08-11,LP31,Lead,0.0028,mg/L,FALSE,2.0-0.75,Pb-Cu,2e-4
2020-08-11,LP14,Lead,2e-4,mg/L,TRUE,0-0.5,Cu,2e-4
2020-08-11,LP25,Iron,0.005,mg/L,TRUE,1.0,Cu/Pb-Sn,0.005
2020-08-11,LP35,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,Cu/Pb-Sn,2e-4
2020-08-11,LP21,Lead Dissolved,0.0018,mg/L,FALSE,1.0,Pb-Cu,2e-4
2020-08-11,LP25,Lead,2e-4,mg/L,TRUE,1.0,Cu/Pb-Sn,2e-4
2020-08-11,LP31,Lead Dissolved,0.0027,mg/L,FALSE,2.0-0.75,Pb-Cu,2e-4
2020-08-11,PSW,Iron,0.005,mg/L,TRUE,NA,NA,0.005
2020-08-11,LP14,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,Cu,2e-4
2020-08-11,LP22,Iron,0.005,mg/L,TRUE,1.0,Pb #1,0.005
2020-08-11,LP22,Lead,0.0202,mg/L,FALSE,1.0,Pb #1,2e-4
2020-08-11,LP32,Iron,0.005,mg/L,TRUE,2.0-0.75,Pb #1,0.005
2020-08-11,PSW,Lead,2e-4,mg/L,TRUE,NA,NA,2e-4
2020-08-11,LP1,Iron,0.005,mg/L,TRUE,0-0.5,NA,0.005
2020-08-11,LP15,Iron,0.005,mg/L,TRUE,0-0.5,Cu/Pb-Sn,0.005
2020-08-11,LP25,Lead Dissolved,2e-4,mg/L,TRUE,1.0,Cu/Pb-Sn,2e-4
2020-08-11,LP32,Lead,0.013,mg/L,FALSE,2.0-0.75,Pb #1,2e-4
2020-08-11,LP1,Lead,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2020-08-11,LP1A,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2020-08-11,LP22,Lead Dissolved,0.0191,mg/L,FALSE,1.0,Pb #1,2e-4
2020-08-11,LP3,Iron,0.005,mg/L,TRUE,2.0-0.75,NA,0.005
2020-08-11,LP3,Lead,5e-4,mg/L,FALSE,2.0-0.75,NA,2e-4
2020-08-11,LP11,Iron,0.006,mg/L,FALSE,0-0.5,Pb-Cu,0.005
2020-08-11,LP11,Lead,0.0063,mg/L,FALSE,0-0.5,Pb-Cu,2e-4
2020-08-11,LP15,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,Cu/Pb-Sn,2e-4
2020-08-11,LP32,Lead Dissolved,0.0124,mg/L,FALSE,2.0-0.75,Pb #1,2e-4
2020-08-11,LP1,Lead Dissolved,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2020-08-11,LP2,Iron,0.005,mg/L,TRUE,1.0,NA,0.005
2020-08-11,LP23,Lead,0.0206,mg/L,FALSE,1.0,Pb #2,2e-4
2020-08-11,LP3,Lead Dissolved,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2020-08-11,LP33,Iron,0.015,mg/L,FALSE,2.0-0.75,Pb #2,0.005
2020-08-11,LP33,Lead,0.0118,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2020-08-11,LP11,Lead Dissolved,0.005,mg/L,FALSE,0-0.5,Pb-Cu,2e-4
2020-08-11,LP2,Lead,2e-4,mg/L,TRUE,1.0,NA,2e-4
2020-08-11,LP3A,Iron,0.057,mg/L,FALSE,2.0-0.75,NA,0.005
2020-08-11,LP1A,Lead,2e-4,mg/L,TRUE,0-0.5,NA,2e-4
2020-08-11,LP12,Iron,0.005,mg/L,TRUE,0-0.5,Pb #1,0.005
2020-08-11,LP3A,Lead,2e-4,mg/L,TRUE,2.0-0.75,NA,2e-4
2020-08-11,LP12,Lead,0.0357,mg/L,FALSE,0-0.5,Pb #1,2e-4
2020-08-11,LP33,Lead Dissolved,0.0098,mg/L,FALSE,2.0-0.75,Pb #2,2e-4
2020-08-11,LP2,Lead Dissolved,2e-4,mg/L,TRUE,1.0,NA,2e-4
